2024-12-04 12:00:36 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 12:02:55 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 12:02:55 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 12:04:35 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 12:04:35 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 12:05:03 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 12:05:03 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 12:05:39 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 12:05:39 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 12:06:36 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 12:06:36 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 12:07:50 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 12:07:50 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 12:18:40 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 12:18:40 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 12:20:59 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 12:20:59 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 13:14:39 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 13:14:39 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 13:17:51 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 13:17:51 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 13:17:51 | INFO | Prédiction réalisée avec les données : surface_declaree: 200.0, latitude: 48.8566, longitude: 2.3522, vecteur_energie: electricite, annee_consommation: 2020
2024-12-04 13:17:51 | INFO | Résultat du modèle : Model A, Prédiction : 1500.00 kWh
2024-12-04 13:17:51 | INFO | Prédiction réalisée avec les données : surface_declaree: 150.0, latitude: 48.8566, longitude: 2.3522, vecteur_energie: electricite, annee_consommation: 2020
2024-12-04 13:17:51 | INFO | Résultat du modèle : Model A, Prédiction : 1500.00 kWh
2024-12-04 13:17:51 | INFO | Prédiction réalisée avec les données : surface_declaree: 150.0, latitude: 48.8566, longitude: 2.3522, vecteur_energie: None, annee_consommation: None
2024-12-04 13:17:51 | INFO | Résultat du modèle : Model A, Prédiction : 1500.00 kWh
2024-12-04 13:21:23 | INFO | Vérification de l'état de santé de l'API.
2024-12-04 13:21:23 | INFO | PowerPredict db called with filters: {'annee_consommation': '2020', 'vecteur_energie': 'electricite', 'nom_commune': 'toulouse'}
2024-12-04 13:21:23 | INFO | Prédiction réalisée avec les données : surface_declaree: 200.0, latitude: 48.8566, longitude: 2.3522, vecteur_energie: electricite, annee_consommation: 2020
2024-12-04 13:21:23 | ERROR | Erreur lors de la prédiction : unsupported format string passed to NoneType.__format__
2024-12-04 13:21:23 | INFO | Prédiction réalisée avec les données : surface_declaree: 150.0, latitude: 48.8566, longitude: 2.3522, vecteur_energie: electricite, annee_consommation: 2020
2024-12-04 13:21:23 | ERROR | Erreur lors de la prédiction : unsupported format string passed to NoneType.__format__
2024-12-04 13:21:23 | INFO | Prédiction réalisée avec les données : surface_declaree: 150.0, latitude: 48.8566, longitude: 2.3522, vecteur_energie: None, annee_consommation: None
2024-12-04 13:21:23 | ERROR | Erreur lors de la prédiction : unsupported format string passed to NoneType.__format__
